id_offshore,geometry,composite_date,label,structure_id,latest_flag,composite_datetime_utc,composite_month_utc,longitude,latitude
161922,POINT (27.430226 37.26518),1641000000000,unknown,133829,Y,2022-01-01 00:00:00,2022-01,27.430226,37.26518
161929,POINT (12.793681 55.509064),1641000000000,wind,142505,Y,2022-01-01 00:00:00,2022-01,12.793681,55.509064
161947,POINT (27.453707 37.197111),1641000000000,unknown,193939,Y,2022-01-01 00:00:00,2022-01,27.453707,37.197111
161970,POINT (27.468074 37.234582),1641000000000,unknown,317888,Y,2022-01-01 00:00:00,2022-01,27.468074,37.234582
162010,POINT (27.475108 37.16522),1641000000000,unknown,353123,Y,2022-01-01 00:00:00,2022-01,27.475108,37.16522
162049,POINT (27.476242 37.186275),1641000000000,unknown,57087,Y,2022-01-01 00:00:00,2022-01,27.476242,37.186275
162062,POINT (16.28342 56.34445),1538350000000,wind,392315,Y,2018-10-01 00:00:00,2018-10,16.28342,56.34445
162072,POINT (16.284319 56.338291),1535760000000,wind,151230,Y,2018-09-01 00:00:00,2018-09,16.284319,56.338291
162078,POINT (16.284409 56.341358),1538350000000,wind,460834,Y,2018-10-01 00:00:00,2018-10,16.284409,56.341358
162111,POINT (17.005271 57.005475),1641000000000,wind,249793,Y,2022-01-01 00:00:00,2022-01,17.005271,57.005475
162127,POINT (17.005469 57.001812),1641000000000,wind,82550,Y,2022-01-01 00:00:00,2022-01,17.005469,57.001812
162166,POINT (17.007705 56.991501),1641000000000,wind,145711,Y,2022-01-01 00:00:00,2022-01,17.007705,56.991501
162181,POINT (1.796465 52.652524),1641000000000,wind,296754,Y,2022-01-01 00:00:00,2022-01,1.796465,52.652524
162213,POINT (4.240765 52.604643),1641000000000,wind,470583,Y,2022-01-01 00:00:00,2022-01,4.240765,52.604643
162239,POINT (17.032381 56.973838),1641000000000,wind,315788,Y,2022-01-01 00:00:00,2022-01,17.032381,56.973838
162266,POINT (4.246121 52.586911),1641000000000,wind,538463,Y,2022-01-01 00:00:00,2022-01,4.246121,52.586911
162434,POINT (1.85882 51.861755),1641000000000,wind,397053,Y,2022-01-01 00:00:00,2022-01,1.85882,51.861755
162490,POINT (33.03998 69.030969),1635720000000,possible_oil,385146,Y,2021-11-01 00:00:00,2021-11,33.03998,69.030969
162638,POINT (1.873924 51.931256),1641000000000,wind,38427,Y,2022-01-01 00:00:00,2022-01,1.873924,51.931256
162684,POINT (14.24447 42.715622),1641000000000,oil,361695,Y,2022-01-01 00:00:00,2022-01,14.24447,42.715622
162697,POINT (1.882538 51.902766),1641000000000,wind,58684,Y,2022-01-01 00:00:00,2022-01,1.882538,51.902766
162753,POINT (10.888452 64.804538),1641000000000,unknown,428766,Y,2022-01-01 00:00:00,2022-01,10.888452,64.804538
162790,POINT (11.123265 57.084249),1641000000000,unknown,252616,Y,2022-01-01 00:00:00,2022-01,11.123265,57.084249
162816,POINT (14.593206 42.231868),1641000000000,oil,466740,Y,2022-01-01 00:00:00,2022-01,14.593206,42.231868
162840,POINT (14.60738 42.228755),1641000000000,oil,464558,Y,2022-01-01 00:00:00,2022-01,14.60738,42.228755
162873,POINT (12.54017 56.150329),1641000000000,unknown,401381,Y,2022-01-01 00:00:00,2022-01,12.54017,56.150329
162903,POINT (15.432903 68.928386),1641000000000,unknown,43374,Y,2022-01-01 00:00:00,2022-01,15.432903,68.928386
162905,POINT (15.776797 68.978666),1638320000000,unknown,70257,Y,2021-12-01 00:00:00,2021-12,15.776797,68.978666
162949,POINT (17.172841 39.061986),1641000000000,oil,451320,Y,2022-01-01 00:00:00,2022-01,17.172841,39.061986
163001,POINT (16.90306 57.68503),1641000000000,unknown,483750,Y,2022-01-01 00:00:00,2022-01,16.90306,57.68503
163030,POINT (24.497385 40.798538),1641000000000,oil,438247,Y,2022-01-01 00:00:00,2022-01,24.497385,40.798538
163045,POINT (16.90942 68.401532),1641000000000,unknown,536162,Y,2022-01-01 00:00:00,2022-01,16.90942,68.401532
163053,POINT (28.194204 41.049102),1641000000000,oil,151707,Y,2022-01-01 00:00:00,2022-01,28.194204,41.049102
163066,POINT (17.2642 69.035536),1641000000000,unknown,227206,Y,2022-01-01 00:00:00,2022-01,17.2642,69.035536
163214,POINT (30.928978 45.374793),1641000000000,oil,330914,Y,2022-01-01 00:00:00,2022-01,30.928978,45.374793
163235,POINT (18.280106 62.494001),1641000000000,unknown,506347,Y,2022-01-01 00:00:00,2022-01,18.280106,62.494001
163271,POINT (18.605257 60.984385),1641000000000,unknown,545093,Y,2022-01-01 00:00:00,2022-01,18.605257,60.984385
163279,POINT (29.634725 31.12534),1641000000000,unknown,58626,Y,2022-01-01 00:00:00,2022-01,29.634725,31.12534
163363,POINT (19.31731 59.76448),1633050000000,unknown,425934,Y,2021-10-01 00:00:00,2021-10,19.31731,59.76448
163432,POINT (20.708745 69.992429),1641000000000,unknown,131062,Y,2022-01-01 00:00:00,2022-01,20.708745,69.992429
163451,POINT (20.971372 56.553753),1641000000000,unknown,371612,Y,2022-01-01 00:00:00,2022-01,20.971372,56.553753
163499,POINT (21.159954 61.149821),1641000000000,unknown,121367,Y,2022-01-01 00:00:00,2022-01,21.159954,61.149821
163502,POINT (21.173875 63.10886),1633050000000,unknown,440877,Y,2021-10-01 00:00:00,2021-10,21.173875,63.10886
163522,POINT (32.54192 30.236574),1633050000000,unknown,318688,Y,2021-10-01 00:00:00,2021-10,32.54192,30.236574
163553,POINT (33.818648 36.198898),1641000000000,unknown,489792,Y,2022-01-01 00:00:00,2022-01,33.818648,36.198898
163565,POINT (31.88433 45.336493),1641000000000,oil,306606,Y,2022-01-01 00:00:00,2022-01,31.88433,45.336493
163576,POINT (32.214054 45.640544),1641000000000,oil,440850,Y,2022-01-01 00:00:00,2022-01,32.214054,45.640544
163619,POINT (36.652274 45.119053),1619830000000,oil,115473,Y,2021-05-01 00:00:00,2021-05,36.652274,45.119053
163755,POINT (22.856282 63.986438),1641000000000,unknown,121774,Y,2022-01-01 00:00:00,2022-01,22.856282,63.986438
163819,POINT (11.55392 35.926653),1641000000000,oil,76112,Y,2022-01-01 00:00:00,2022-01,11.55392,35.926653
163895,POINT (8.63621 53.942105),1641000000000,oil,232852,Y,2022-01-01 00:00:00,2022-01,8.63621,53.942105
163928,POINT (12.654369 33.908034),1641000000000,oil,402478,Y,2022-01-01 00:00:00,2022-01,12.654369,33.908034
163940,POINT (8.687005 53.920736),1641000000000,oil,376484,Y,2022-01-01 00:00:00,2022-01,8.687005,53.920736
163968,POINT (9.988922 43.644444),1641000000000,oil,132801,Y,2022-01-01 00:00:00,2022-01,9.988922,43.644444
164011,POINT (1.897219 51.880679),1641000000000,wind,350429,Y,2022-01-01 00:00:00,2022-01,1.897219,51.880679
164074,POINT (27.126696 37.490537),1641000000000,possible_oil,497145,Y,2022-01-01 00:00:00,2022-01,27.126696,37.490537
164083,POINT (1.908019 51.898236),1641000000000,wind,19392,Y,2022-01-01 00:00:00,2022-01,1.908019,51.898236
164208,POINT (30.135059 31.362175),1619830000000,oil,368334,Y,2021-05-01 00:00:00,2021-05,30.135059,31.362175
164240,POINT (1.913826 51.907028),1641000000000,wind,284719,Y,2022-01-01 00:00:00,2022-01,1.913826,51.907028
164279,POINT (30.57342 31.763392),1641000000000,oil,257397,Y,2022-01-01 00:00:00,2022-01,30.57342,31.763392
164299,POINT (30.817478 32.134582),1548980000000,oil,492282,Y,2019-02-01 00:00:00,2019-02,30.817478,32.134582
164301,POINT (30.857625 32.264355),1585700000000,oil,291414,Y,2020-04-01 00:00:00,2020-04,30.857625,32.264355
164314,POINT (31.159361 31.693394),1583020000000,oil,277651,Y,2020-03-01 00:00:00,2020-03,31.159361,31.693394
164324,POINT (31.184202 31.691924),1638320000000,oil,255239,Y,2021-12-01 00:00:00,2021-12,31.184202,31.691924
164368,POINT (31.467349 36.082735),1554080000000,oil,81455,Y,2019-04-01 00:00:00,2019-04,31.467349,36.082735
164412,POINT (8.205475 53.575128),1641000000000,probable_oil,87414,Y,2022-01-01 00:00:00,2022-01,8.205475,53.575128
164520,POINT (4.41905 52.631592),1641000000000,wind,226716,Y,2022-01-01 00:00:00,2022-01,4.41905,52.631592
164539,POINT (14.259228 53.800821),1569890000000,probable_oil,534904,Y,2019-10-01 00:00:00,2019-10,14.259228,53.800821
164654,POINT (37.823835 44.663787),1627780000000,probable_oil,381543,Y,2021-08-01 00:00:00,2021-08,37.823835,44.663787
164659,POINT (38.164734 46.093882),1596240000000,probable_oil,36271,Y,2020-08-01 00:00:00,2020-08,38.164734,46.093882
164661,POINT (38.879714 47.175072),1533080000000,probable_oil,387081,Y,2018-08-01 00:00:00,2018-08,38.879714,47.175072
164717,POINT (4.448652 52.596254),1641000000000,wind,485362,Y,2022-01-01 00:00:00,2022-01,4.448652,52.596254
164764,POINT (4.45994 52.602051),1641000000000,wind,540703,Y,2022-01-01 00:00:00,2022-01,4.45994,52.602051
164854,POINT (8.408329 53.723026),1641000000000,unknown,516948,Y,2022-01-01 00:00:00,2022-01,8.408329,53.723026
164868,POINT (8.417782 53.640318),1641000000000,unknown,539574,Y,2022-01-01 00:00:00,2022-01,8.417782,53.640318
164871,POINT (4.026796 52.267966),1641000000000,probable_wind,107824,Y,2022-01-01 00:00:00,2022-01,4.026796,52.267966
165021,POINT (2.179672 53.080713),1641000000000,oil,241014,Y,2022-01-01 00:00:00,2022-01,2.179672,53.080713
165027,POINT (2.184255 53.008621),1641000000000,oil,183592,Y,2022-01-01 00:00:00,2022-01,2.184255,53.008621
165060,POINT (24.786696 65.126648),1641000000000,unknown,473251,Y,2022-01-01 00:00:00,2022-01,24.786696,65.126648
165069,POINT (24.845473 65.134255),1638320000000,unknown,150016,Y,2021-12-01 00:00:00,2021-12,24.845473,65.134255
165088,POINT (24.898156 65.228818),1522540000000,unknown,200182,Y,2018-04-01 00:00:00,2018-04,24.898156,65.228818
165134,POINT (24.971728 60.041687),1641000000000,unknown,347603,Y,2022-01-01 00:00:00,2022-01,24.971728,60.041687
165211,POINT (2.29566 53.247041),1598920000000,oil,159231,Y,2020-09-01 00:00:00,2020-09,2.29566,53.247041
165226,POINT (26.297314 60.282188),1641000000000,unknown,521906,Y,2022-01-01 00:00:00,2022-01,26.297314,60.282188
165317,POINT (30.125594 59.954022),1641000000000,unknown,456775,Y,2022-01-01 00:00:00,2022-01,30.125594,59.954022
165414,POINT (3.242243 53.233842),1641000000000,oil,301152,Y,2022-01-01 00:00:00,2022-01,3.242243,53.233842
165445,POINT (12.321382 45.22739),1641000000000,unknown,332550,Y,2022-01-01 00:00:00,2022-01,12.321382,45.22739
165476,POINT (8.25602 56.669298),1641000000000,wind,85733,Y,2022-01-01 00:00:00,2022-01,8.25602,56.669298
165534,POINT (3.39924 52.378917),1641000000000,oil,374408,Y,2022-01-01 00:00:00,2022-01,3.39924,52.378917
165542,POINT (10.583388 55.72007),1641000000000,wind,422705,Y,2022-01-01 00:00:00,2022-01,10.583388,55.72007
165617,POINT (13.571613 45.721643),1585700000000,unknown,452504,Y,2020-04-01 00:00:00,2020-04,13.571613,45.721643
165630,POINT (3.755272 52.754957),1630450000000,oil,6760,Y,2021-09-01 00:00:00,2021-09,3.755272,52.754957
165632,POINT (13.577047 45.761528),1641000000000,unknown,178756,Y,2022-01-01 00:00:00,2022-01,13.577047,45.761528
165698,POINT (3.814696 52.288867),1512090000000,oil,100691,Y,2017-12-01 00:00:00,2017-12,3.814696,52.288867
165703,POINT (10.583404 55.711984),1641000000000,wind,486995,Y,2022-01-01 00:00:00,2022-01,10.583404,55.711984
165739,POINT (11.151123 56.671096),1641000000000,wind,254152,Y,2022-01-01 00:00:00,2022-01,11.151123,56.671096
165759,POINT (14.440591 53.790946),1614560000000,unknown,263275,Y,2021-03-01 00:00:00,2021-03,14.440591,53.790946
165763,POINT (14.444133 53.790755),1635720000000,unknown,162204,Y,2021-11-01 00:00:00,2021-11,14.444133,53.790755
165795,POINT (4.082513 53.241657),1641000000000,oil,510280,Y,2022-01-01 00:00:00,2022-01,4.082513,53.241657
165810,POINT (11.159588 56.655747),1641000000000,wind,105503,Y,2022-01-01 00:00:00,2022-01,11.159588,56.655747
165830,POINT (14.577321 53.632103),1641000000000,unknown,510340,Y,2022-01-01 00:00:00,2022-01,14.577321,53.632103
165845,POINT (17.202491 40.453742),1604190000000,unknown,253088,Y,2020-11-01 00:00:00,2020-11,17.202491,40.453742
165859,POINT (17.206061 40.456797),1638320000000,unknown,490962,Y,2021-12-01 00:00:00,2021-12,17.206061,40.456797
165875,POINT (19.427987 54.323182),1641000000000,unknown,271541,Y,2022-01-01 00:00:00,2022-01,19.427987,54.323182
165888,POINT (22.683269 40.514783),1601510000000,unknown,186967,Y,2020-10-01 00:00:00,2020-10,22.683269,40.514783
165908,POINT (22.775976 40.554354),1543620000000,unknown,188750,Y,2018-12-01 00:00:00,2018-12,22.775976,40.554354
165982,POINT (4.36698 52.424288),1641000000000,oil,331235,Y,2022-01-01 00:00:00,2022-01,4.36698,52.424288
166019,POINT (1.922335 51.878154),1641000000000,wind,48823,Y,2022-01-01 00:00:00,2022-01,1.922335,51.878154
166115,POINT (1.926935 51.774928),1641000000000,wind,222924,Y,2022-01-01 00:00:00,2022-01,1.926935,51.774928
166140,POINT (1.92974 51.933663),1641000000000,wind,409580,Y,2022-01-01 00:00:00,2022-01,1.92974,51.933663
166357,POINT (1.942712 51.735557),1641000000000,wind,55000,Y,2022-01-01 00:00:00,2022-01,1.942712,51.735557
166420,POINT (7.02803 54.06849),1641000000000,wind,428792,Y,2022-01-01 00:00:00,2022-01,7.02803,54.06849
166488,POINT (11.181529 56.595683),1641000000000,wind,293928,Y,2022-01-01 00:00:00,2022-01,11.181529,56.595683
166537,POINT (1.953159 51.778596),1641000000000,wind,195582,Y,2022-01-01 00:00:00,2022-01,1.953159,51.778596
166552,POINT (11.183847 56.583895),1641000000000,wind,65698,Y,2022-01-01 00:00:00,2022-01,11.183847,56.583895
166651,POINT (7.047622 54.092447),1641000000000,wind,97254,Y,2022-01-01 00:00:00,2022-01,7.047622,54.092447
166732,POINT (7.048891 54.068284),1641000000000,wind,165910,Y,2022-01-01 00:00:00,2022-01,7.048891,54.068284
166736,POINT (1.95793 51.917147),1641000000000,wind,438183,Y,2022-01-01 00:00:00,2022-01,1.95793,51.917147
166748,POINT (11.186975 56.541424),1641000000000,wind,518541,Y,2022-01-01 00:00:00,2022-01,11.186975,56.541424
166946,POINT (1.968977 51.748471),1641000000000,wind,395472,Y,2022-01-01 00:00:00,2022-01,1.968977,51.748471
166956,POINT (1.969565 51.732894),1641000000000,wind,302885,Y,2022-01-01 00:00:00,2022-01,1.969565,51.732894
167083,POINT (26.789469 38.976014),1641000000000,unknown,19925,Y,2022-01-01 00:00:00,2022-01,26.789469,38.976014
167087,POINT (26.824862 38.902532),1641000000000,unknown,481688,Y,2022-01-01 00:00:00,2022-01,26.824862,38.902532
167105,POINT (27.3314 40.422481),1517440000000,unknown,220833,Y,2018-02-01 00:00:00,2018-02,27.3314,40.422481
167195,POINT (31.645222 46.600195),1606780000000,unknown,280426,Y,2020-12-01 00:00:00,2020-12,31.645222,46.600195
167277,POINT (1.978093 51.929156),1641000000000,wind,298463,Y,2022-01-01 00:00:00,2022-01,1.978093,51.929156
167333,POINT (9.027552 39.098774),1641000000000,unknown,534495,Y,2022-01-01 00:00:00,2022-01,9.027552,39.098774
167377,POINT (1.366427 51.936053),1635720000000,unknown,355857,Y,2021-11-01 00:00:00,2021-11,1.366427,51.936053
167394,POINT (12.443686 44.395375),1641000000000,unknown,91313,Y,2022-01-01 00:00:00,2022-01,12.443686,44.395375
167412,POINT (1.638347 52.028894),1619830000000,unknown,412072,Y,2021-05-01 00:00:00,2021-05,1.638347,52.028894
167432,POINT (31.866354 46.59631),1641000000000,unknown,456251,Y,2022-01-01 00:00:00,2022-01,31.866354,46.59631
167462,POINT (12.581976 44.179399),1641000000000,unknown,417826,Y,2022-01-01 00:00:00,2022-01,12.581976,44.179399
167474,POINT (1.846307 52.998711),1641000000000,oil,199523,Y,2022-01-01 00:00:00,2022-01,1.846307,52.998711
167524,POINT (8.15057 53.841443),1641000000000,wind,52142,Y,2022-01-01 00:00:00,2022-01,8.15057,53.841443
167542,POINT (1.572832 51.851954),1635720000000,unknown,271023,Y,2021-11-01 00:00:00,2021-11,1.572832,51.851954
167546,POINT (1.684701 53.053936),1641000000000,oil,522527,Y,2022-01-01 00:00:00,2022-01,1.684701,53.053936
167644,POINT (13.485359 43.621831),1625100000000,unknown,106146,Y,2021-07-01 00:00:00,2021-07,13.485359,43.621831
167739,POINT (8.168569 53.82294),1641000000000,wind,40597,Y,2022-01-01 00:00:00,2022-01,8.168569,53.82294
167774,POINT (1.249714 51.725153),1641000000000,wind,168109,Y,2022-01-01 00:00:00,2022-01,1.249714,51.725153
167776,POINT (8.173745 53.829131),1641000000000,wind,40009,Y,2022-01-01 00:00:00,2022-01,8.173745,53.829131
167913,POINT (22.87424 40.526719),1567300000000,unknown,500958,Y,2019-09-01 00:00:00,2019-09,22.87424,40.526719
167922,POINT (8.178964 53.82427),1641000000000,wind,532286,Y,2022-01-01 00:00:00,2022-01,8.178964,53.82427
167966,POINT (26.38343 38.502602),1583020000000,unknown,346335,Y,2020-03-01 00:00:00,2020-03,26.38343,38.502602
168038,POINT (8.181597 53.481373),1641000000000,oil,332009,Y,2022-01-01 00:00:00,2022-01,8.181597,53.481373
168072,POINT (8.315145 53.984476),1641000000000,oil,257429,Y,2022-01-01 00:00:00,2022-01,8.315145,53.984476
168091,POINT (27.117193 37.477868),1641000000000,unknown,410218,Y,2022-01-01 00:00:00,2022-01,27.117193,37.477868
168321,POINT (11.209532 56.616285),1641000000000,wind,500440,Y,2022-01-01 00:00:00,2022-01,11.209532,56.616285
168351,POINT (1.402401 53.236292),1641000000000,wind,173876,Y,2022-01-01 00:00:00,2022-01,1.402401,53.236292
168629,POINT (8.166047 53.836447),1641000000000,wind,505780,Y,2022-01-01 00:00:00,2022-01,8.166047,53.836447
168677,POINT (11.214003 56.529932),1641000000000,wind,374417,Y,2022-01-01 00:00:00,2022-01,11.214003,56.529932
168746,POINT (12.425761 44.441398),1641000000000,oil,501469,Y,2022-01-01 00:00:00,2022-01,12.425761,44.441398
168822,POINT (12.471722 44.554179),1641000000000,oil,157133,Y,2022-01-01 00:00:00,2022-01,12.471722,44.554179
168874,POINT (8.18294 53.828756),1641000000000,wind,285797,Y,2022-01-01 00:00:00,2022-01,8.18294,53.828756
169052,POINT (8.468149 53.969794),1551400000000,oil,454704,Y,2019-03-01 00:00:00,2019-03,8.468149,53.969794
169072,POINT (8.476803 53.995617),1641000000000,oil,195637,Y,2022-01-01 00:00:00,2022-01,8.476803,53.995617
169247,POINT (42.909822 14.926193),1491000000000,oil,199656,Y,2017-04-01 00:00:00,2017-04,42.909822,14.926193
169248,POINT (43.116349 11.684733),1641000000000,oil,53959,Y,2022-01-01 00:00:00,2022-01,43.116349,11.684733
169250,POINT (43.151948 11.646153),1612140000000,oil,327947,Y,2021-02-01 00:00:00,2021-02,43.151948,11.646153
169252,POINT (43.1848 11.64805),1548980000000,oil,129711,Y,2019-02-01 00:00:00,2019-02,43.1848,11.64805
169269,POINT (11.246668 56.617666),1641000000000,wind,528967,Y,2022-01-01 00:00:00,2022-01,11.246668,56.617666
169287,POINT (33.516107 27.803541),1514760000000,oil,291537,Y,2018-01-01 00:00:00,2018-01,33.516107,27.803541
169305,POINT (6.565223 53.963959),1641000000000,probable_wind,445876,Y,2022-01-01 00:00:00,2022-01,6.565223,53.963959
169326,POINT (6.623458 54.001145),1633050000000,unknown,516163,Y,2021-10-01 00:00:00,2021-10,6.623458,54.001145
169404,POINT (33.603216 28.04446),1641000000000,oil,98947,Y,2022-01-01 00:00:00,2022-01,33.603216,28.04446
169430,POINT (33.645701 27.943852),1641000000000,oil,389613,Y,2022-01-01 00:00:00,2022-01,33.645701,27.943852
169467,POINT (33.668797 27.890698),1625100000000,oil,191216,Y,2021-07-01 00:00:00,2021-07,33.668797,27.890698
169634,POINT (0.477078 53.198676),1641000000000,wind,532244,Y,2022-01-01 00:00:00,2022-01,0.477078,53.198676
169682,POINT (0.478121 53.231269),1641000000000,wind,385163,Y,2022-01-01 00:00:00,2022-01,0.478121,53.231269
169719,POINT (6.514177 53.980902),1641000000000,wind,86860,Y,2022-01-01 00:00:00,2022-01,6.514177,53.980902
169734,POINT (11.26847 56.557562),1641000000000,wind,67853,Y,2022-01-01 00:00:00,2022-01,11.26847,56.557562
169827,POINT (11.274262 56.579943),1641000000000,wind,482679,Y,2022-01-01 00:00:00,2022-01,11.274262,56.579943
169865,POINT (6.51421 53.960722),1641000000000,wind,200003,Y,2022-01-01 00:00:00,2022-01,6.51421,53.960722
169965,POINT (0.49023 53.188576),1641000000000,wind,137106,Y,2022-01-01 00:00:00,2022-01,0.49023,53.188576
170059,POINT (11.323089 56.573467),1641000000000,wind,196674,Y,2022-01-01 00:00:00,2022-01,11.323089,56.573467
170169,POINT (12.771779 55.523596),1641000000000,wind,309308,Y,2022-01-01 00:00:00,2022-01,12.771779,55.523596
170176,POINT (0.503163 53.145839),1641000000000,wind,471150,Y,2022-01-01 00:00:00,2022-01,0.503163,53.145839
170571,POINT (6.537034 53.974221),1641000000000,wind,534532,Y,2022-01-01 00:00:00,2022-01,6.537034,53.974221
170623,POINT (-2.815908 58.217432),1641000000000,wind,221838,Y,2022-01-01 00:00:00,2022-01,-2.815908,58.217432
170643,POINT (-2.816231 58.156567),1641000000000,wind,200551,Y,2022-01-01 00:00:00,2022-01,-2.816231,58.156567
170648,POINT (-2.816308 58.146412),1641000000000,wind,520779,Y,2022-01-01 00:00:00,2022-01,-2.816308,58.146412
170661,POINT (-2.816341 58.136315),1641000000000,wind,510885,Y,2022-01-01 00:00:00,2022-01,-2.816341,58.136315
170666,POINT (12.797569 55.515864),1641000000000,wind,409057,Y,2022-01-01 00:00:00,2022-01,12.797569,55.515864
170686,POINT (-2.824307 58.26082),1641000000000,wind,448002,Y,2022-01-01 00:00:00,2022-01,-2.824307,58.26082
170697,POINT (-2.825442 58.309018),1641000000000,wind,409624,Y,2022-01-01 00:00:00,2022-01,-2.825442,58.309018
170721,POINT (6.539579 54.089124),1641000000000,wind,515343,Y,2022-01-01 00:00:00,2022-01,6.539579,54.089124
170760,POINT (-2.842805 58.095891),1641000000000,wind,429312,Y,2022-01-01 00:00:00,2022-01,-2.842805,58.095891
170877,POINT (6.542237 54.03566),1641000000000,wind,5505,Y,2022-01-01 00:00:00,2022-01,6.542237,54.03566
170888,POINT (-2.863033 58.301851),1641000000000,wind,473217,Y,2022-01-01 00:00:00,2022-01,-2.863033,58.301851
170933,POINT (17.005876 56.998132),1641000000000,wind,199942,Y,2022-01-01 00:00:00,2022-01,17.005876,56.998132
171050,POINT (-2.892344 58.267216),1641000000000,wind,385248,Y,2022-01-01 00:00:00,2022-01,-2.892344,58.267216
171100,POINT (6.548482 53.994434),1641000000000,wind,450712,Y,2022-01-01 00:00:00,2022-01,6.548482,53.994434
171118,POINT (6.548495 53.980922),1641000000000,wind,376531,Y,2022-01-01 00:00:00,2022-01,6.548495,53.980922
171201,POINT (6.54852 53.947246),1641000000000,wind,446327,Y,2022-01-01 00:00:00,2022-01,6.54852,53.947246
171208,POINT (-2.926406 58.270391),1641000000000,wind,113739,Y,2022-01-01 00:00:00,2022-01,-2.926406,58.270391
171235,POINT (17.037133 56.972081),1641000000000,wind,55983,Y,2022-01-01 00:00:00,2022-01,17.037133,56.972081
171298,POINT (-2.933308 58.249718),1641000000000,wind,48882,Y,2022-01-01 00:00:00,2022-01,-2.933308,58.249718
171388,POINT (6.553161 54.066044),1641000000000,wind,32907,Y,2022-01-01 00:00:00,2022-01,6.553161,54.066044
171454,POINT (0.504881 53.236235),1641000000000,wind,517576,Y,2022-01-01 00:00:00,2022-01,0.504881,53.236235
171467,POINT (6.554777 54.034771),1641000000000,wind,507989,Y,2022-01-01 00:00:00,2022-01,6.554777,54.034771
171512,POINT (24.731635 59.712029),1641000000000,possible_wind,424876,Y,2022-01-01 00:00:00,2022-01,24.731635,59.712029
171514,POINT (6.558833 53.925821),1641000000000,wind,335830,Y,2022-01-01 00:00:00,2022-01,6.558833,53.925821
171570,POINT (6.559891 53.974198),1641000000000,wind,139857,Y,2022-01-01 00:00:00,2022-01,6.559891,53.974198
171678,POINT (0.517451 53.168681),1641000000000,wind,450668,Y,2022-01-01 00:00:00,2022-01,0.517451,53.168681
171699,POINT (0.517454 53.191538),1641000000000,wind,274341,Y,2022-01-01 00:00:00,2022-01,0.517454,53.191538
171806,POINT (10.36052 56.603604),1641000000000,unknown,238826,Y,2022-01-01 00:00:00,2022-01,10.36052,56.603604
171817,POINT (6.564849 54.07842),1641000000000,wind,191207,Y,2022-01-01 00:00:00,2022-01,6.564849,54.07842
171838,POINT (0.81797 53.26398),1641000000000,wind,85206,Y,2022-01-01 00:00:00,2022-01,0.81797,53.26398
171864,POINT (-3.194014 53.488457),1641000000000,wind,510326,Y,2022-01-01 00:00:00,2022-01,-3.194014,53.488457
171872,POINT (-3.196783 53.498776),1641000000000,wind,440341,Y,2022-01-01 00:00:00,2022-01,-3.196783,53.498776
171969,POINT (11.020227 56.067333),1641000000000,unknown,436503,Y,2022-01-01 00:00:00,2022-01,11.020227,56.067333
172009,POINT (-3.212605 53.498591),1641000000000,wind,123464,Y,2022-01-01 00:00:00,2022-01,-3.212605,53.498591
172054,POINT (-3.21649 53.464862),1641000000000,wind,54939,Y,2022-01-01 00:00:00,2022-01,-3.21649,53.464862
172150,POINT (11.768623 65.430242),1625100000000,unknown,214572,Y,2021-07-01 00:00:00,2021-07,11.768623,65.430242
172180,POINT (-3.236872 53.493002),1641000000000,wind,253693,Y,2022-01-01 00:00:00,2022-01,-3.236872,53.493002
172257,POINT (12.809558 55.56098),1641000000000,unknown,363907,Y,2022-01-01 00:00:00,2022-01,12.809558,55.56098
172453,POINT (-3.291779 54.003286),1641000000000,wind,268333,Y,2022-01-01 00:00:00,2022-01,-3.291779,54.003286
172544,POINT (-3.301818 53.990078),1641000000000,wind,332051,Y,2022-01-01 00:00:00,2022-01,-3.301818,53.990078
172641,POINT (0.900274 53.244525),1641000000000,wind,220076,Y,2022-01-01 00:00:00,2022-01,0.900274,53.244525
172894,POINT (13.018842 44.501507),1641000000000,oil,507430,Y,2022-01-01 00:00:00,2022-01,13.018842,44.501507
172905,POINT (20.605448 69.91507),1612140000000,unknown,455268,Y,2021-02-01 00:00:00,2021-02,20.605448,69.91507
173085,POINT (21.197354 60.756705),1641000000000,unknown,466166,Y,2022-01-01 00:00:00,2022-01,21.197354,60.756705
173089,POINT (6.571328 53.987682),1641000000000,wind,53257,Y,2022-01-01 00:00:00,2022-01,6.571328,53.987682
173227,POINT (13.258942 44.784085),1604190000000,oil,158746,Y,2020-11-01 00:00:00,2020-11,13.258942,44.784085
173229,POINT (-3.363435 53.496474),1641000000000,wind,248140,Y,2022-01-01 00:00:00,2022-01,-3.363435,53.496474
173249,POINT (-3.372684 53.501545),1641000000000,wind,108889,Y,2022-01-01 00:00:00,2022-01,-3.372684,53.501545
173305,POINT (13.380298 44.527528),1641000000000,oil,79919,Y,2022-01-01 00:00:00,2022-01,13.380298,44.527528
173344,POINT (7.703915 54.517248),1641000000000,wind,96216,Y,2022-01-01 00:00:00,2022-01,7.703915,54.517248
173404,POINT (7.716292 54.538878),1641000000000,wind,177136,Y,2022-01-01 00:00:00,2022-01,7.716292,54.538878
173445,POINT (7.719374 55.673227),1641000000000,wind,502478,Y,2022-01-01 00:00:00,2022-01,7.719374,55.673227
173531,POINT (21.616899 60.339576),1641000000000,unknown,230054,Y,2022-01-01 00:00:00,2022-01,21.616899,60.339576
