id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3567,5059120000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_5-11-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2021-11-05,5,11,2021,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.803Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3568,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_24-7-2010_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2010-07-24,24,7,2010,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.856Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3569,5059270000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_12-8-2012_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2012-08-12,12,8,2012,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.784Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3570,5059040000,01f868e3-be61-436a-a94a-07e7c9e63796,1_550_4-4-2015_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,Ectopleura larynx,,SPECIES,"Ectopleura larynx (Ellis & Solander, 1786)",Ectopleura larynx,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-04-04,4,4,2015,2265665,2265665,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.782Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3571,5059170000,01f868e3-be61-436a-a94a-07e7c9e63796,5_61_14-6-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2019-06-14,14,6,2019,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.885Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3572,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_9-6-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2018-06-09,9,6,2018,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.856Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3573,5059220000,01f868e3-be61-436a-a94a-07e7c9e63796,7_61_25-5-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2020-05-25,25,5,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.780Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3574,5059340000,01f868e3-be61-436a-a94a-07e7c9e63796,1_484_29-9-2020_flesh,Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Cylista,Cylista troglodytes,,SPECIES,"Cylista troglodytes (Price, 1847)",Cylista troglodytes,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2020-09-29,29,9,2020,5184338,5184338,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.899Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3575,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,5_120_30-8-2010_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2010-08-30,30,8,2010,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.766Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3576,5059120000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_10-5-2014_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2014-05-10,10,5,2014,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.888Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3577,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_17-5-2015_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2015-05-17,17,5,2015,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.800Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3578,5059330000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_5-12-2020_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2020-12-05,5,12,2020,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.796Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3579,5058770000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_3-7-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2016-07-03,3,7,2016,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.784Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3580,5059270000,01f868e3-be61-436a-a94a-07e7c9e63796,1_160_28-5-2011_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2011-05-28,28,5,2011,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.789Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3581,5059340000,01f868e3-be61-436a-a94a-07e7c9e63796,1_549_1-11-2015_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tubularia indivisa,,SPECIES,"Tubularia indivisa Linnaeus, 1758",Tubularia indivisa,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-11-01,1,11,2015,5185603,5185603,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.797Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3582,5058770000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_24-5-2010_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2010-05-24,24,5,2010,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.963Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3583,5059340000,01f868e3-be61-436a-a94a-07e7c9e63796,1_549_28-5-2017_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tubularia indivisa,,SPECIES,"Tubularia indivisa Linnaeus, 1758",Tubularia indivisa,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2017-05-28,28,5,2017,5185603,5185603,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.797Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3584,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_2-8-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-08-02,2,8,2020,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.900Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3585,5059260000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_22-7-2017_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2017-07-22,22,7,2017,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.785Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3586,5059260000,01f868e3-be61-436a-a94a-07e7c9e63796,15_478_3-9-2017_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.31,4.48,997,,,,0,1,2017-09-03,3,9,2017,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.147Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3587,5059220000,01f868e3-be61-436a-a94a-07e7c9e63796,7_61_26-6-2017_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2017-06-26,26,6,2017,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.123Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3588,5059380000,01f868e3-be61-436a-a94a-07e7c9e63796,2_478_22-8-2021_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2021-08-22,22,8,2021,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.926Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3589,5058870000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_5-9-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2019-09-05,5,9,2019,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.859Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3590,5059230000,01f868e3-be61-436a-a94a-07e7c9e63796,8_160_9-4-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2013-04-09,9,4,2013,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.125Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3591,5059400000,01f868e3-be61-436a-a94a-07e7c9e63796,4_160_19-7-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-07-19,19,7,2020,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.805Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3592,5059490000,01f868e3-be61-436a-a94a-07e7c9e63796,5_478_6-11-2016_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2016-11-06,6,11,2016,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:40.012Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3593,5059400000,01f868e3-be61-436a-a94a-07e7c9e63796,4_160_24-5-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-05-24,24,5,2020,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.805Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3594,5059360000,01f868e3-be61-436a-a94a-07e7c9e63796,2_160_22-5-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2016-05-22,22,5,2016,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.851Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3595,5058720000,01f868e3-be61-436a-a94a-07e7c9e63796,2_478_25-7-2010_old,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2010-07-25,25,7,2010,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.333Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3596,5058710000,01f868e3-be61-436a-a94a-07e7c9e63796,1_61_6-9-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2020-09-06,6,9,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.693Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3597,5058730000,01f868e3-be61-436a-a94a-07e7c9e63796,2_61_4-6-2015_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2015-06-04,4,6,2015,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:39.920Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3598,5059180000,01f868e3-be61-436a-a94a-07e7c9e63796,6_160_6-4-2010_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,51.76,3.85,,,,,0,1,2010-04-06,6,4,2010,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.402Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3599,5058860000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_4-8-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2019-08-04,4,8,2019,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.372Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3600,5059190000,01f868e3-be61-436a-a94a-07e7c9e63796,6_61_27-5-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,51.76,3.85,,,,,0,1,2013-05-27,27,5,2013,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.887Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3601,5059130000,01f868e3-be61-436a-a94a-07e7c9e63796,5_160_1-6-2015_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2015-06-01,1,6,2015,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.404Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3602,5058710000,01f868e3-be61-436a-a94a-07e7c9e63796,1_61_8-8-2010_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2010-08-08,8,8,2010,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.337Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3603,5059120000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_18-5-2019_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2019-05-18,18,5,2019,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.862Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
