"distance_port_min","distance_infra_min","phylum"
26.475370,2.224198,Arthropoda
14.549367,0.716820,Arthropoda
5.099457,0.105989,Cnidaria
40.537739,5.666574,Arthropoda
1.842754,0.157002,Arthropoda
9.770142,0.230159,Arthropoda
3.064085,0.094232,Cnidaria
9.002199,0.160352,Arthropoda
8.002702,0.128185,Arthropoda
2.876515,0.275302,Cnidaria
15.120394,0.035259,Arthropoda
10.135482,0.175747,Arthropoda
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
29.901794,1.728802,Arthropoda
1.009929,0.079697,Arthropoda
27.133135,1.388768,Arthropoda
9.128013,0.318203,Arthropoda
7.875322,0.007013,Arthropoda
2.354629,0.198994,Cnidaria
4.070851,2.327418,Arthropoda
14.082204,0.365568,Arthropoda
2.110399,0.147194,Cnidaria
9.322617,0.104037,Arthropoda
9.401170,0.469902,Arthropoda
9.665654,0.006073,Arthropoda
2.354629,0.198994,Cnidaria
27.663882,1.732963,Arthropoda
3.064085,0.094232,Cnidaria
9.062340,0.391599,Arthropoda
2.110399,0.147194,Cnidaria
8.598609,0.946344,Arthropoda
6.445610,0.178098,Arthropoda
27.962610,2.236704,Arthropoda
3.064085,0.094232,Cnidaria
9.090931,0.126099,Arthropoda
8.550343,0.589479,Arthropoda
1.546530,0.237331,Arthropoda
14.684317,0.558751,Arthropoda
2.354629,0.198994,Cnidaria
1.636216,0.214543,Arthropoda
14.717111,0.083377,Arthropoda
5.554420,0.671025,Cnidaria
15.183468,0.022565,Arthropoda
24.118068,0.800909,Arthropoda
2.597395,0.044789,Cnidaria
14.790407,0.562258,Arthropoda
2.876515,0.275302,Cnidaria
10.401134,0.059134,Arthropoda
28.612367,2.078747,Arthropoda
2.816581,0.215252,Cnidaria
2.967149,0.077765,Arthropoda
20.667632,1.052050,Arthropoda
6.432082,0.185574,Arthropoda
10.635392,0.376670,Arthropoda
15.801198,0.381338,Arthropoda
2.816581,0.215252,Cnidaria
2.856294,0.193936,Arthropoda
2.816581,0.215252,Cnidaria
1.639077,0.021458,Cnidaria
2.597395,0.044789,Cnidaria
2.354629,0.198994,Cnidaria
14.369833,0.614917,Arthropoda
2.354629,0.198994,Cnidaria
6.334538,0.902469,Arthropoda
2.816581,0.215252,Cnidaria
8.779730,0.444177,Arthropoda
2.876515,0.275302,Cnidaria
2.585533,0.081995,Arthropoda
9.902727,0.257229,Arthropoda
2.354629,0.198994,Cnidaria
9.795111,0.117799,Arthropoda
2.354629,0.198994,Cnidaria
9.795111,0.117799,Arthropoda
9.795111,0.117799,Arthropoda
6.082493,0.173672,Arthropoda
2.455581,0.158195,Cnidaria
8.006733,0.133350,Arthropoda
2.474556,0.046152,Arthropoda
9.310412,0.207088,Arthropoda
14.666674,0.035795,Arthropoda
2.354629,0.198994,Cnidaria
13.567739,0.994960,Arthropoda
10.389222,0.261655,Arthropoda
2.876515,0.275302,Cnidaria
5.637834,0.455019,Arthropoda
8.290728,0.053464,Arthropoda
2.354629,0.198994,Cnidaria
6.334538,0.902469,Arthropoda
3.021838,0.051080,Arthropoda
2.354629,0.198994,Cnidaria
5.402611,0.047403,Arthropoda
8.401567,0.145993,Arthropoda
6.334538,0.902469,Arthropoda
14.290705,0.514251,Arthropoda
9.511808,0.155631,Arthropoda
8.217115,0.166032,Arthropoda
2.354629,0.198994,Cnidaria
8.941340,0.131426,Arthropoda
16.245320,2.119656,Arthropoda
5.252997,0.048752,Arthropoda
3.058308,0.041139,Arthropoda
11.301701,0.214878,Arthropoda
6.334845,0.890028,Arthropoda
3.064085,0.094232,Cnidaria
8.006992,0.130740,Arthropoda
10.279034,0.677592,Arthropoda
27.823531,1.257726,Arthropoda
2.876515,0.275302,Cnidaria
6.060700,0.125999,Arthropoda
10.954692,0.337630,Arthropoda
2.597395,0.044789,Cnidaria
0.549227,0.371024,Arthropoda
11.064473,0.120457,Arthropoda
2.597395,0.044789,Cnidaria
7.335831,0.187926,Arthropoda
10.974819,0.345672,Arthropoda
29.792306,1.604565,Arthropoda
15.541636,0.386134,Arthropoda
8.358298,0.067755,Arthropoda
0.631398,0.316450,Arthropoda
9.944515,0.229034,Arthropoda
2.597395,0.044789,Cnidaria
6.334845,0.890028,Arthropoda
5.437070,0.170197,Arthropoda
2.876515,0.275302,Cnidaria
28.436975,2.054488,Arthropoda
11.085465,0.203434,Arthropoda
6.334845,0.890028,Arthropoda
10.167852,0.183496,Arthropoda
2.354629,0.198994,Cnidaria
8.509706,0.002345,Arthropoda
2.597395,0.044789,Cnidaria
2.354629,0.198994,Cnidaria
8.318712,0.012131,Arthropoda
6.334538,0.902469,Arthropoda
5.818482,0.465551,Arthropoda
9.982303,0.832040,Arthropoda
27.794208,2.415253,Arthropoda
9.136567,0.307150,Arthropoda
9.291218,0.191257,Arthropoda
9.442375,0.139506,Arthropoda
31.902440,3.523872,Arthropoda
10.279034,0.677592,Arthropoda
10.517308,0.262506,Arthropoda
9.320317,0.111679,Arthropoda
9.944515,0.229034,Arthropoda
14.973107,0.274698,Arthropoda
10.754243,0.645357,Arthropoda
6.082493,0.173672,Arthropoda
16.444421,0.102863,Arthropoda
14.345854,0.625814,Arthropoda
9.188210,0.301295,Arthropoda
7.773145,0.465090,Arthropoda
28.334434,0.003513,Arthropoda
7.138172,0.054118,Arthropoda
8.118521,0.085438,Arthropoda
11.085465,0.203434,Arthropoda
28.760083,0.930252,Arthropoda
10.252493,0.004745,Arthropoda
9.795111,0.117799,Arthropoda
7.625430,0.087142,Arthropoda
9.451170,0.049220,Arthropoda
9.889099,0.236304,Arthropoda
8.848077,0.390633,Arthropoda
28.629158,2.083669,Arthropoda
8.457006,0.005547,Arthropoda
8.181785,0.048087,Arthropoda
16.290834,0.289028,Arthropoda
14.079036,0.369351,Arthropoda
8.206501,0.147315,Arthropoda
27.838534,2.421902,Arthropoda
8.944360,0.900751,Arthropoda
28.377948,0.008039,Arthropoda
10.182213,0.077536,Arthropoda
10.182213,0.077536,Arthropoda
14.976619,0.273066,Arthropoda
10.170058,0.177423,Arthropoda
9.665654,0.006073,Arthropoda
10.173105,0.045150,Arthropoda
5.385366,0.038318,Arthropoda
9.557323,0.030303,Arthropoda
9.116106,0.463622,Arthropoda
8.145613,0.030041,Arthropoda
10.276081,0.066884,Arthropoda
13.166875,0.420400,Arthropoda
5.613521,0.161318,Arthropoda
9.511808,0.155631,Arthropoda
14.616558,0.004259,Arthropoda
14.973415,0.222508,Arthropoda
27.430867,2.126573,Arthropoda
10.938555,0.311153,Arthropoda
9.116106,0.463622,Arthropoda
7.334357,0.200552,Arthropoda
11.064473,0.120457,Arthropoda
14.260124,0.549709,Arthropoda
9.807733,0.004492,Arthropoda
10.179314,0.136347,Arthropoda
10.257300,0.005343,Arthropoda
9.911391,0.280230,Arthropoda
14.605692,0.123420,Arthropoda
8.577373,0.049223,Arthropoda
10.655646,0.176540,Arthropoda
10.616369,0.360218,Arthropoda
11.301701,0.214878,Arthropoda
8.070183,0.924821,Arthropoda
6.594334,0.465946,Arthropoda
8.717993,0.611709,Arthropoda
9.062340,0.391599,Arthropoda
9.310412,0.207088,Arthropoda
36.548463,2.287617,Arthropoda
9.405994,0.135157,Arthropoda
10.182213,0.077536,Arthropoda
16.192573,0.184073,Arthropoda
10.182213,0.077536,Arthropoda
20.497107,0.601295,Arthropoda
10.182213,0.077536,Arthropoda
22.264775,0.427884,Arthropoda
10.235787,0.020012,Arthropoda
22.263588,0.431367,Arthropoda
21.110040,0.876352,Arthropoda
21.041063,0.778169,Arthropoda
21.335699,0.256767,Arthropoda
16.377966,0.762712,Arthropoda
7.825693,0.003071,Arthropoda
20.741451,0.371035,Arthropoda
21.326292,0.265662,Arthropoda
20.336766,1.086495,Arthropoda
23.964620,0.712912,Arthropoda
23.959166,0.715751,Arthropoda
23.957380,0.716603,Arthropoda
10.460132,0.016263,Arthropoda
10.318708,0.116602,Arthropoda
20.202705,0.984069,Arthropoda
21.047859,0.630015,Arthropoda
19.690300,0.529339,Arthropoda
19.691529,0.529784,Arthropoda
10.768082,0.027958,Arthropoda
23.337456,0.361354,Arthropoda
20.796626,1.196886,Arthropoda
6.956100,0.258521,Arthropoda
13.400534,1.649844,Arthropoda
25.925753,3.513028,Arthropoda
8.208181,0.150231,Arthropoda
2.876515,0.275302,Cnidaria
13.145167,1.681822,Arthropoda
28.353378,0.019394,Arthropoda
2.354629,0.198994,Cnidaria
20.803516,0.526258,Arthropoda
7.104759,0.007540,Arthropoda
2.354629,0.198994,Cnidaria
9.353624,0.004526,Arthropoda
2.816581,0.215252,Cnidaria
5.537977,0.001700,Arthropoda
9.806025,0.002128,Arthropoda
2.597395,0.044789,Cnidaria
25.191089,0.758409,Arthropoda
2.354629,0.198994,Cnidaria
19.098549,0.163451,Arthropoda
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
34.488808,2.428643,Arthropoda
14.381131,0.661398,Arthropoda
3.064085,0.094232,Cnidaria
2.876515,0.275302,Cnidaria
19.921923,0.939570,Arthropoda
3.064085,0.094232,Cnidaria
8.356472,0.013220,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
11.837993,0.059932,Arthropoda
2.354629,0.198994,Cnidaria
2.597395,0.044789,Cnidaria
7.878284,0.005440,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
6.445514,0.194679,Arthropoda
2.354629,0.198994,Cnidaria
9.214220,0.027836,Arthropoda
22.523782,0.179425,Arthropoda
27.619712,1.568379,Arthropoda
2.354629,0.198994,Cnidaria
8.219525,0.009320,Arthropoda
2.354629,0.198994,Cnidaria
21.427517,0.165845,Arthropoda
2.354629,0.198994,Cnidaria
7.791565,0.010383,Arthropoda
2.816581,0.215252,Cnidaria
18.821785,0.421792,Arthropoda
2.110399,0.147194,Cnidaria
2.354629,0.198994,Cnidaria
5.903963,0.151218,Arthropoda
3.064085,0.094232,Cnidaria
16.960474,0.942654,Arthropoda
2.876515,0.275302,Cnidaria
20.796626,1.196886,Arthropoda
2.354629,0.198994,Cnidaria
9.511840,0.130794,Arthropoda
2.354629,0.198994,Cnidaria
14.478999,0.062491,Arthropoda
2.876515,0.275302,Cnidaria
14.911727,0.114285,Arthropoda
23.982115,0.591158,Arthropoda
14.860813,0.198079,Arthropoda
9.803791,0.004372,Arthropoda
19.098549,0.163451,Arthropoda
8.188784,0.006780,Arthropoda
19.098549,0.163451,Arthropoda
2.354629,0.198994,Cnidaria
8.172490,0.035189,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
1.639077,0.021458,Cnidaria
3.064085,0.094232,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.876515,0.275302,Cnidaria
2.110399,0.147194,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.110399,0.147194,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
24.676243,0.612954,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
20.515662,1.410875,Arthropoda
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
18.841831,0.215956,Arthropoda
19.965384,0.422578,Arthropoda
2.876515,0.275302,Cnidaria
10.272453,0.147232,Arthropoda
2.354629,0.198994,Arthropoda
22.263519,0.431773,Arthropoda
23.336471,0.361229,Arthropoda
3.064085,0.094232,Arthropoda
12.805262,0.525597,Arthropoda
23.964047,0.713346,Arthropoda
2.354629,0.198994,Arthropoda
23.957404,0.716657,Arthropoda
7.648688,0.155118,Arthropoda
22.665267,0.066244,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Arthropoda
2.876515,0.275302,Cnidaria
20.891928,1.062078,Arthropoda
2.354629,0.198994,Cnidaria
7.648688,0.155118,Arthropoda
21.110022,0.876328,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Arthropoda
6.404922,0.157308,Arthropoda
1.639077,0.021458,Cnidaria
18.678643,0.330828,Arthropoda
1.639077,0.021458,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Arthropoda
3.064085,0.094232,Cnidaria
8.973434,0.132985,Arthropoda
2.455581,0.158195,Arthropoda
9.303392,0.444861,Arthropoda
3.064085,0.094232,Cnidaria
2.597395,0.044789,Arthropoda
11.085465,0.203434,Arthropoda
2.354629,0.198994,Cnidaria
2.816581,0.215252,Arthropoda
2.354629,0.198994,Cnidaria
9.944515,0.229034,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Arthropoda
3.064085,0.094232,Cnidaria
8.507447,0.594194,Arthropoda
3.064085,0.094232,Cnidaria
3.064085,0.094232,Arthropoda
3.064085,0.094232,Arthropoda
10.517308,0.262506,Arthropoda
2.354629,0.198994,Arthropoda
10.517308,0.262506,Arthropoda
3.064085,0.094232,Cnidaria
8.507447,0.594194,Arthropoda
2.354629,0.198994,Arthropoda
10.676115,0.047710,Arthropoda
2.354629,0.198994,Arthropoda
9.636127,0.209852,Arthropoda
3.064085,0.094232,Arthropoda
10.938555,0.311153,Arthropoda
3.064085,0.094232,Arthropoda
6.812726,0.875785,Arthropoda
3.064085,0.094232,Arthropoda
5.252997,0.048752,Arthropoda
3.064085,0.094232,Arthropoda
23.957522,0.716515,Arthropoda
8.848077,0.390633,Arthropoda
23.477641,0.501700,Arthropoda
3.064085,0.094232,Arthropoda
9.136567,0.307150,Arthropoda
23.478882,0.503775,Arthropoda
3.064085,0.094232,Arthropoda
22.587657,0.138322,Arthropoda
9.136567,0.307150,Arthropoda
22.588647,0.138221,Arthropoda
2.876515,0.275302,Arthropoda
23.435370,0.477689,Arthropoda
9.806102,0.123894,Arthropoda
3.064085,0.094232,Arthropoda
20.204643,0.985802,Arthropoda
8.973434,0.132985,Arthropoda
21.335710,0.256487,Arthropoda
2.354629,0.198994,Arthropoda
21.324476,0.267252,Arthropoda
6.981714,1.221900,Arthropoda
2.354629,0.198994,Arthropoda
21.324526,0.267318,Arthropoda
14.228510,0.646563,Arthropoda
9.795111,0.117799,Arthropoda
2.354629,0.198994,Arthropoda
14.228510,0.646563,Arthropoda
2.354629,0.198994,Arthropoda
10.167852,0.183496,Arthropoda
13.566059,0.501627,Arthropoda
17.160235,0.143506,Arthropoda
2.354629,0.198994,Arthropoda
8.823076,0.821911,Arthropoda
2.597395,0.044789,Cnidaria
1.639077,0.021458,Cnidaria
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
1.639077,0.021458,Cnidaria
1.639077,0.021458,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.110399,0.147194,Cnidaria
2.597395,0.044789,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.110399,0.147194,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
1.639077,0.021458,Cnidaria
2.354629,0.198994,Cnidaria
2.597395,0.044789,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.455581,0.158195,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
16.444421,0.102863,Arthropoda
2.354629,0.198994,Arthropoda
17.160235,0.143506,Arthropoda
10.655646,0.176540,Arthropoda
14.273856,0.604951,Arthropoda
2.354629,0.198994,Arthropoda
11.064473,0.120457,Arthropoda
13.568131,0.503299,Arthropoda
2.597395,0.044789,Arthropoda
3.064085,0.094232,Cnidaria
17.006137,0.280807,Arthropoda
9.795111,0.117799,Arthropoda
2.597395,0.044789,Arthropoda
9.795111,0.117799,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
21.474602,0.559158,Arthropoda
2.354629,0.198994,Cnidaria
2.597395,0.044789,Arthropoda
2.354629,0.198994,Cnidaria
10.517308,0.262506,Arthropoda
21.474602,0.559158,Arthropoda
3.064085,0.094232,Cnidaria
2.816581,0.215252,Arthropoda
21.982308,0.495013,Arthropoda
5.252997,0.048752,Arthropoda
22.264778,0.427417,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Arthropoda
2.876515,0.275302,Cnidaria
6.334538,0.902469,Arthropoda
2.816581,0.215252,Cnidaria
22.263471,0.431832,Arthropoda
2.455581,0.158195,Cnidaria
21.919759,0.549142,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Arthropoda
9.798008,0.304483,Arthropoda
3.064085,0.094232,Arthropoda
2.354629,0.198994,Cnidaria
8.553699,0.582837,Arthropoda
2.816581,0.215252,Cnidaria
2.110399,0.147194,Cnidaria
2.354629,0.198994,Arthropoda
3.064085,0.094232,Cnidaria
1.639077,0.021458,Cnidaria
10.279034,0.677592,Arthropoda
2.354629,0.198994,Arthropoda
2.876515,0.275302,Cnidaria
9.394395,0.165238,Arthropoda
2.354629,0.198994,Arthropoda
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
9.944515,0.229034,Arthropoda
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Arthropoda
9.944515,0.229034,Arthropoda
3.064085,0.094232,Arthropoda
9.944515,0.229034,Arthropoda
2.354629,0.198994,Arthropoda
9.944515,0.229034,Arthropoda
2.597395,0.044789,Arthropoda
9.944515,0.229034,Arthropoda
3.064085,0.094232,Arthropoda
11.370131,0.191102,Arthropoda
2.354629,0.198994,Arthropoda
7.881376,0.323038,Arthropoda
2.876515,0.275302,Arthropoda
7.138172,0.054118,Arthropoda
16.916215,0.093995,Arthropoda
2.876515,0.275302,Arthropoda
8.713124,0.815230,Arthropoda
16.444421,0.102863,Arthropoda
21.988322,0.487911,Arthropoda
10.666435,0.138862,Arthropoda
1.639077,0.021458,Arthropoda
21.983513,0.493518,Arthropoda
2.354629,0.198994,Arthropoda
7.138172,0.054118,Arthropoda
21.982308,0.495013,Arthropoda
22.263471,0.431832,Arthropoda
2.354629,0.198994,Arthropoda
11.202762,0.195312,Arthropoda
21.919759,0.549142,Arthropoda
24.678773,0.611018,Arthropoda
10.279034,0.677592,Arthropoda
2.354629,0.198994,Arthropoda
22.665885,0.065447,Arthropoda
2.110399,0.147194,Arthropoda
9.902727,0.257229,Arthropoda
21.124072,0.864609,Arthropoda
21.094157,0.776519,Arthropoda
3.064085,0.094232,Arthropoda
9.902727,0.257229,Arthropoda
21.686245,0.743660,Arthropoda
24.676243,0.612954,Arthropoda
2.876515,0.275302,Arthropoda
9.136567,0.307150,Arthropoda
20.515662,1.410875,Arthropoda
18.841831,0.215956,Arthropoda
2.876515,0.275302,Arthropoda
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.110399,0.147194,Cnidaria
2.597395,0.044789,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.597395,0.044789,Cnidaria
2.110399,0.147194,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.110399,0.147194,Cnidaria
1.639077,0.021458,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
2.876515,0.275302,Cnidaria
2.110399,0.147194,Cnidaria
2.876515,0.275302,Cnidaria
2.597395,0.044789,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.455581,0.158195,Cnidaria
2.110399,0.147194,Cnidaria
2.110399,0.147194,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
1.639077,0.021458,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
1.639077,0.021458,Cnidaria
3.064085,0.094232,Cnidaria
2.876515,0.275302,Cnidaria
2.597395,0.044789,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
2.110399,0.147194,Cnidaria
2.455581,0.158195,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.455581,0.158195,Cnidaria
2.597395,0.044789,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
10.517308,0.262506,Arthropoda
19.965384,0.422578,Arthropoda
10.517308,0.262506,Arthropoda
3.064085,0.094232,Cnidaria
2.354629,0.198994,Arthropoda
2.597395,0.044789,Cnidaria
23.337718,0.361239,Arthropoda
23.957404,0.716657,Arthropoda
2.354629,0.198994,Cnidaria
9.511808,0.155631,Arthropoda
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Arthropoda
2.455581,0.158195,Cnidaria
23.957144,0.716692,Arthropoda
8.181785,0.048087,Arthropoda
3.064085,0.094232,Cnidaria
20.515478,1.410752,Arthropoda
20.510791,1.408070,Arthropoda
8.210846,0.909084,Arthropoda
9.514665,0.327847,Arthropoda
22.665267,0.066244,Arthropoda
9.310412,0.207088,Arthropoda
20.891928,1.062078,Arthropoda
23.912298,0.701123,Arthropoda
2.354629,0.198994,Arthropoda
9.213396,0.279514,Arthropoda
23.907654,0.704463,Arthropoda
7.275568,1.047728,Arthropoda
2.110399,0.147194,Arthropoda
9.451170,0.049220,Arthropoda
2.354629,0.198994,Arthropoda
5.033268,0.046254,Arthropoda
2.354629,0.198994,Arthropoda
9.342510,0.508702,Arthropoda
2.354629,0.198994,Arthropoda
10.389222,0.261655,Arthropoda
3.064085,0.094232,Arthropoda
2.354629,0.198994,Arthropoda
11.024171,0.343345,Arthropoda
2.455581,0.158195,Arthropoda
10.182213,0.077536,Arthropoda
1.639077,0.021458,Arthropoda
2.597395,0.044789,Arthropoda
10.517308,0.262506,Arthropoda
8.070183,0.924821,Arthropoda
2.597395,0.044789,Arthropoda
9.409791,0.723358,Arthropoda
8.070183,0.924821,Arthropoda
2.597395,0.044789,Arthropoda
10.517308,0.262506,Arthropoda
21.110022,0.876328,Arthropoda
7.353167,0.094005,Arthropoda
9.997147,0.282719,Arthropoda
3.064085,0.094232,Arthropoda
21.125253,0.863564,Arthropoda
11.064473,0.120457,Arthropoda
9.902727,0.257229,Arthropoda
3.064085,0.094232,Arthropoda
20.515871,1.410866,Arthropoda
9.636127,0.209852,Arthropoda
10.170058,0.177423,Arthropoda
18.678643,0.330828,Arthropoda
10.954692,0.337630,Arthropoda
3.064085,0.094232,Arthropoda
23.957522,0.716515,Arthropoda
10.421175,0.252562,Arthropoda
11.024171,0.343345,Arthropoda
3.064085,0.094232,Arthropoda
22.667955,0.062978,Arthropoda
10.974819,0.345672,Arthropoda
7.039369,0.173837,Arthropoda
19.926062,0.780250,Arthropoda
11.085465,0.203434,Arthropoda
3.064085,0.094232,Arthropoda
23.336647,0.361276,Arthropoda
9.982303,0.832040,Arthropoda
6.594334,0.465946,Arthropoda
19.871692,0.692069,Arthropoda
3.064085,0.094232,Arthropoda
3.064085,0.094232,Cnidaria
2.455581,0.158195,Cnidaria
2.597395,0.044789,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
2.876515,0.275302,Cnidaria
20.336266,1.085773,Arthropoda
2.597395,0.044789,Cnidaria
5.637834,0.455019,Arthropoda
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
3.064085,0.094232,Arthropoda
2.354629,0.198994,Cnidaria
2.876515,0.275302,Cnidaria
20.746816,1.164528,Arthropoda
2.354629,0.198994,Cnidaria
23.478696,0.504719,Arthropoda
10.485700,0.541439,Arthropoda
2.110399,0.147194,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
2.876515,0.275302,Cnidaria
2.597395,0.044789,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.110399,0.147194,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
2.597395,0.044789,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
3.064085,0.094232,Cnidaria
2.597395,0.044789,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
